algo,k,frac,m,seed,center_idx,R,G,B
lightweight,2,0.0025,519.0,1.0,0,117.86930792798213,68.46252771142865,58.48587622011521
lightweight,2,0.0025,519.0,1.0,1,171.9199512097579,129.45748077077866,100.09511084171812
lightweight,2,0.0025,519.0,2.0,0,175.37805390429546,122.21292898741144,92.35493786754964
lightweight,2,0.0025,519.0,2.0,1,90.05180700312545,58.4127546119434,55.21959669541915
lightweight,2,0.0025,519.0,3.0,0,118.01171971865456,64.5706292390902,55.16826032679242
lightweight,2,0.0025,519.0,3.0,1,171.45128805925398,128.2647544109268,99.12691352606758
lightweight,2,0.0025,519.0,4.0,0,169.92608961651075,128.97894370732286,100.44994646746966
lightweight,2,0.0025,519.0,4.0,1,123.00850701340299,69.14232314173647,57.66785130423715
random,2,0.0025,519.0,0.0,0,117.08938547486042,65.06145251396657,55.217877094972124
random,2,0.0025,519.0,0.0,1,173.3088235294117,128.52941176470583,98.8882352941176
random,2,0.0025,519.0,1.0,0,174.636923076923,131.08615384615376,100.89538461538457
random,2,0.0025,519.0,1.0,1,117.23711340206194,67.58762886597947,58.510309278350576
random,2,0.0025,519.0,2.0,0,118.39655172413802,67.50000000000009,58.31609195402305
random,2,0.0025,519.0,2.0,1,175.95362318840574,128.12463768115936,97.68695652173909
random,2,0.0025,519.0,3.0,0,173.0320512820512,130.55769230769224,100.97435897435892
random,2,0.0025,519.0,3.0,1,124.13043478260877,70.36714975845419,60.2028985507247
random,2,0.0025,519.0,4.0,0,80.68292682926838,55.26829268292689,53.43902439024393
random,2,0.0025,519.0,4.0,1,175.07323232323228,121.72727272727268,92.64141414141412
lightweight,2,0.005,1038.0,0.0,0,174.42028926887554,128.16291436590532,97.82762141153184
lightweight,2,0.005,1038.0,0.0,1,120.8480674823685,67.80899516246149,57.86045928385269
lightweight,2,0.005,1038.0,1.0,0,172.70924439574227,129.4445657787496,99.69493610798213
lightweight,2,0.005,1038.0,1.0,1,120.34428586014894,67.54223592490456,57.070587900650985
lightweight,2,0.005,1038.0,2.0,0,176.71810214742857,122.61906638060485,92.28002923239464
lightweight,2,0.005,1038.0,2.0,1,96.35616222820985,58.78216414050099,54.86271638649767
lightweight,2,0.005,1038.0,3.0,0,89.11718740398564,57.19807898825787,53.96887315505754
lightweight,2,0.005,1038.0,3.0,1,173.31479337664462,121.00061318824783,92.03566506813107
lightweight,2,0.005,1038.0,4.0,0,117.7700995431749,67.52204791723392,57.26657600570567
lightweight,2,0.005,1038.0,4.0,1,173.48800158597905,129.2527372965016,99.57691457772111
random,2,0.005,1038.0,0.0,0,172.77862595419842,128.5572519083969,99.30076335877858
random,2,0.005,1038.0,0.0,1,123.09138381201052,68.715404699739,58.04438642297656
random,2,0.005,1038.0,1.0,0,118.9398907103826,67.06010928961759,56.92349726775963
random,2,0.005,1038.0,1.0,1,174.20535714285708,129.6964285714285,99.48958333333329
random,2,0.005,1038.0,2.0,0,114.70857142857153,65.3457142857144,57.09142857142864
random,2,0.005,1038.0,2.0,1,174.57848837209295,128.42732558139528,98.39244186046507
random,2,0.005,1038.0,3.0,0,171.88461538461533,130.8092948717948,101.62339743589739
random,2,0.005,1038.0,3.0,1,127.99033816425126,73.45893719806772,61.05797101449281
random,2,0.005,1038.0,4.0,0,79.4184100418411,54.447698744769944,52.82845188284522
random,2,0.005,1038.0,4.0,1,175.17521902377965,121.68710888610758,92.70463078848557
lightweight,2,0.01,2075.0,0.0,0,116.24929099817122,66.62935184903795,57.070953331563835
lightweight,2,0.01,2075.0,0.0,1,174.16644011125925,128.19054896581773,98.0840096891371
lightweight,2,0.01,2075.0,1.0,0,91.00143110185233,59.25776153618789,55.83388064199633
lightweight,2,0.01,2075.0,1.0,1,175.39614223111076,123.02689366993346,93.42493706273413
lightweight,2,0.01,2075.0,2.0,0,173.40791634235364,129.96876091359508,99.91019706204382
lightweight,2,0.01,2075.0,2.0,1,125.77781663212977,69.6840845159646,57.49444782362779
lightweight,2,0.01,2075.0,3.0,0,172.8678070681157,127.83682487234077,97.94877237741699
lightweight,2,0.01,2075.0,3.0,1,120.71975054930996,66.76492884353144,56.34144860510442
lightweight,2,0.01,2075.0,4.0,0,117.48850043379798,65.85499296587204,55.72031557196807
lightweight,2,0.01,2075.0,4.0,1,173.61732922051155,128.60969002831933,98.74089924018111
random,2,0.01,2075.0,0.0,0,120.96666666666667,67.71527777777779,57.61666666666667
random,2,0.01,2075.0,0.0,1,172.80516605166045,128.57490774907743,98.99188191881915
random,2,0.01,2075.0,1.0,0,122.24769433465086,69.00000000000003,57.851119894598156
random,2,0.01,2075.0,1.0,1,173.77583586626133,129.86702127659566,99.89893617021272
random,2,0.01,2075.0,2.0,0,173.48671931083985,127.65183058147876,98.1263460157932
random,2,0.01,2075.0,2.0,1,114.04252199413489,65.64222873900292,57.12463343108503
random,2,0.01,2075.0,3.0,0,124.0890052356021,69.81937172774869,58.41492146596859
random,2,0.01,2075.0,3.0,1,172.25171624713954,129.183066361556,99.64836003051101
random,2,0.01,2075.0,4.0,0,84.80121703853952,56.835699797160224,54.19269776876267
random,2,0.01,2075.0,4.0,1,174.4405815423514,122.03160556257896,93.27876106194688
lightweight,2,0.05,10375.0,0.0,0,118.91372243582947,66.10213713379903,56.170468720872634
lightweight,2,0.05,10375.0,0.0,1,173.83244881452563,128.42105329901696,98.41726365723834
lightweight,2,0.05,10375.0,1.0,0,174.12729496066754,128.09842689085895,97.89582949406949
lightweight,2,0.05,10375.0,1.0,1,115.20796938732643,65.52420603901126,56.51392761866029
lightweight,2,0.05,10375.0,2.0,0,118.3954966146386,65.43619580790323,55.785101043920676
lightweight,2,0.05,10375.0,2.0,1,173.52932025426423,128.00619642206905,98.06795352120697
lightweight,2,0.05,10375.0,3.0,0,173.65756475099656,128.38504612858978,98.22336796519124
lightweight,2,0.05,10375.0,3.0,1,119.42568933476966,66.69798134950955,56.509445441397645
lightweight,2,0.05,10375.0,4.0,0,174.029827654117,129.02352476020533,98.95447439923535
lightweight,2,0.05,10375.0,4.0,1,118.96302911787913,66.83025446699958,56.44930504954364
random,2,0.05,10375.0,0.0,0,173.08647285671918,128.34930287748455,98.54790863245336
random,2,0.05,10375.0,0.0,1,120.07266721717588,66.56289567850261,56.3308560418387
random,2,0.05,10375.0,1.0,0,121.62340829043617,68.23056082362501,56.97778379842859
random,2,0.05,10375.0,1.0,1,173.4347695990426,129.38435068821076,99.5945541591862
random,2,0.05,10375.0,2.0,0,120.10902566933478,67.62379243720672,57.450731438034765
random,2,0.05,10375.0,2.0,1,173.3130924170617,128.56427725118493,98.67965047393372
random,2,0.05,10375.0,3.0,0,116.03340757238308,65.35634743875278,56.06291759465479
random,2,0.05,10375.0,3.0,1,173.55698068701176,128.3156420462923,98.38965059708102
