algo,k,frac,m,seed,center_idx,longitude,latitude
lightweight,16,0.01,9993.0,3.0,0,-73.98738476329343,40.72272043440382
lightweight,16,0.01,9993.0,3.0,1,-73.95620242858669,40.76910045905889
lightweight,16,0.01,9993.0,3.0,2,-73.92037985126696,40.76064592569914
lightweight,16,0.01,9993.0,3.0,3,-73.95289232853985,40.67361157182224
lightweight,16,0.01,9993.0,3.0,4,-73.96612010025332,40.79667642831974
lightweight,16,0.01,9993.0,3.0,5,-73.90630637947235,40.844010928866126
lightweight,16,0.01,9993.0,3.0,6,-73.97975765714281,40.74741263273347
lightweight,16,0.01,9993.0,3.0,7,-73.94163075681338,40.81233480420005
lightweight,16,0.01,9993.0,3.0,8,-73.95411419745697,40.71932367691421
lightweight,16,0.01,9993.0,3.0,9,-73.92176140740254,40.6963795300244
lightweight,16,0.01,9993.0,3.0,10,-73.99865973835695,40.743333460371176
lightweight,16,0.01,9993.0,3.0,11,-73.99593054512282,40.68072637411169
lightweight,16,0.01,9993.0,3.0,12,-73.97640569154886,40.67903072115812
lightweight,16,0.01,9993.0,3.0,13,-73.88426326027188,40.74847623770084
lightweight,16,0.01,9993.0,3.0,14,-74.00826052697421,40.71517312797835
lightweight,16,0.01,9993.0,3.0,15,-73.98402914854574,40.76777803704806
lightweight,16,0.01,9993.0,4.0,0,-73.9872338195366,40.725080410558164
lightweight,16,0.01,9993.0,4.0,1,-73.92361349873,40.759934993254014
lightweight,16,0.01,9993.0,4.0,2,-73.99453866762079,40.68283086536252
lightweight,16,0.01,9993.0,4.0,3,-73.95506417745072,40.78612474237692
lightweight,16,0.01,9993.0,4.0,4,-73.93980778838099,40.81795187817367
lightweight,16,0.01,9993.0,4.0,5,-73.95431529406765,40.71877585454444
lightweight,16,0.01,9993.0,4.0,6,-73.98598550224905,40.749861812551416
lightweight,16,0.01,9993.0,4.0,7,-73.88548216975552,40.75074716888838
lightweight,16,0.01,9993.0,4.0,8,-73.95022926752506,40.67522321960275
lightweight,16,0.01,9993.0,4.0,9,-74.00771557980505,40.71641009939112
lightweight,16,0.01,9993.0,4.0,10,-73.9190743836098,40.69714861003896
lightweight,16,0.01,9993.0,4.0,11,-73.96844545909684,40.75685136333903
lightweight,16,0.01,9993.0,4.0,12,-74.00092808618548,40.7428208440446
lightweight,16,0.01,9993.0,4.0,13,-73.90569422130363,40.844571126903396
lightweight,16,0.01,9993.0,4.0,14,-73.97504210639781,40.67903963186575
lightweight,16,0.01,9993.0,4.0,15,-73.9812235548624,40.77411634466954
random,16,0.01,9993.0,0.0,0,-73.98316647401373,40.68998122922584
random,16,0.01,9993.0,0.0,1,-73.98194243652254,40.7713787792447
random,16,0.01,9993.0,0.0,2,-73.90099377677055,40.84847068760949
random,16,0.01,9993.0,0.0,3,-73.95388885167512,40.718328056177995
random,16,0.01,9993.0,0.0,4,-73.97807059916272,40.748728314255146
random,16,0.01,9993.0,0.0,5,-73.95438834534878,40.80114783213351
random,16,0.01,9993.0,0.0,6,-73.92230400114153,40.69589843534336
random,16,0.01,9993.0,0.0,7,-73.95675065779835,40.76750285203563
random,16,0.01,9993.0,0.0,8,-74.00623939919356,40.72014103582141
random,16,0.01,9993.0,0.0,9,-73.95540540563319,40.674089623725365
random,16,0.01,9993.0,0.0,10,-73.99716482903139,40.7474950298272
random,16,0.01,9993.0,0.0,11,-73.92075701279481,40.760918870351226
random,16,0.01,9993.0,0.0,12,-73.99141664984435,40.66632724366236
random,16,0.01,9993.0,0.0,13,-73.93128896391242,40.82266867910113
random,16,0.01,9993.0,0.0,14,-73.98737708533555,40.72576931370756
random,16,0.01,9993.0,0.0,15,-73.88480148002924,40.749951295464655
random,16,0.01,9993.0,1.0,0,-73.99737319649311,40.74618819774068
random,16,0.01,9993.0,1.0,1,-73.93758154946462,40.81672349520803
random,16,0.01,9993.0,1.0,2,-73.95397052773296,40.719882961271495
random,16,0.01,9993.0,1.0,3,-73.98800528891873,40.68909742287936
random,16,0.01,9993.0,1.0,4,-73.98732170991136,40.725551139932676
random,16,0.01,9993.0,1.0,5,-73.9836386444533,40.769657035885835
random,16,0.01,9993.0,1.0,6,-73.9549502750707,40.67641463972461
random,16,0.01,9993.0,1.0,7,-73.8859976045326,40.75043410563694
random,16,0.01,9993.0,1.0,8,-73.95688075015455,40.770460341481055
random,16,0.01,9993.0,1.0,9,-73.90498472606788,40.84592850178815
random,16,0.01,9993.0,1.0,10,-73.92152658632757,40.69632802111295
random,16,0.01,9993.0,1.0,11,-73.96228092226663,40.79861835761953
random,16,0.01,9993.0,1.0,12,-73.92152278486036,40.76130923426164
random,16,0.01,9993.0,1.0,13,-73.98381782861749,40.66478127763297
random,16,0.01,9993.0,1.0,14,-73.97762878595853,40.74937708870747
random,16,0.01,9993.0,1.0,15,-74.00655415599812,40.71853959127268
random,16,0.01,9993.0,2.0,0,-73.91870210413688,40.697025595454996
random,16,0.01,9993.0,2.0,1,-73.97599031510359,40.75144723758094
random,16,0.01,9993.0,2.0,2,-73.94772957704984,40.80781274280101
random,16,0.01,9993.0,2.0,3,-73.97478626459174,40.678843452084614
random,16,0.01,9993.0,2.0,4,-74.00796913898176,40.71413482769132
random,16,0.01,9993.0,2.0,5,-73.95344896862059,40.71816578850252
random,16,0.01,9993.0,2.0,6,-73.92056726949501,40.76202196652816
random,16,0.01,9993.0,2.0,7,-74.00102162742637,40.73844948699295
random,16,0.01,9993.0,2.0,8,-73.97705371979542,40.779550093211206
random,16,0.01,9993.0,2.0,9,-73.90927452785142,40.843877659117155
random,16,0.01,9993.0,2.0,10,-73.95511326152604,40.769867160294005
random,16,0.01,9993.0,2.0,11,-73.95096606181804,40.67377456653681
random,16,0.01,9993.0,2.0,12,-73.99143728678155,40.75587996657886
random,16,0.01,9993.0,2.0,13,-73.99380720345337,40.68434247625386
random,16,0.01,9993.0,2.0,14,-73.98693578420674,40.72627438253723
random,16,0.01,9993.0,2.0,15,-73.88455442819891,40.748979146976176
random,16,0.01,9993.0,3.0,0,-73.9850095860389,40.76331943407303
random,16,0.01,9993.0,3.0,1,-73.92023286598186,40.69751202845432
random,16,0.01,9993.0,3.0,2,-73.94121880918775,40.81374140834838
random,16,0.01,9993.0,3.0,3,-74.00942688075601,40.71524390320341
random,16,0.01,9993.0,3.0,4,-73.9759535406876,40.681710690950766
random,16,0.01,9993.0,3.0,5,-73.88518264637331,40.75041764956578
random,16,0.01,9993.0,3.0,6,-73.92409897872189,40.75989957866954
random,16,0.01,9993.0,3.0,7,-73.95867648682483,40.78625658654237
random,16,0.01,9993.0,3.0,8,-73.95393364313635,40.719870250397015
random,16,0.01,9993.0,3.0,9,-73.95180282692242,40.674351552141104
random,16,0.01,9993.0,3.0,10,-73.99512140344999,40.679673464531646
random,16,0.01,9993.0,3.0,11,-73.98310372139282,40.73496081371329
random,16,0.01,9993.0,3.0,12,-73.96714038608324,40.75905928252073
random,16,0.01,9993.0,3.0,13,-73.99160773239319,40.72014803278656
random,16,0.01,9993.0,3.0,14,-73.99992231997153,40.743529106477034
random,16,0.01,9993.0,3.0,15,-73.90651548559232,40.843628657176815
random,16,0.01,9993.0,4.0,0,-73.90825664212679,40.84141468015603
random,16,0.01,9993.0,4.0,1,-73.97694784418908,40.749836145219795
random,16,0.01,9993.0,4.0,2,-73.91390566994158,40.69843281659231
random,16,0.01,9993.0,4.0,3,-73.94774991319152,40.80838813029992
random,16,0.01,9993.0,4.0,4,-73.98582210246545,40.66211598717691
random,16,0.01,9993.0,4.0,5,-73.98757502534,40.7255345370781
random,16,0.01,9993.0,4.0,6,-73.88475618324192,40.75153789586004
random,16,0.01,9993.0,4.0,7,-73.95789991105482,40.77609466669172
random,16,0.01,9993.0,4.0,8,-73.96744659568974,40.67935227004991
random,16,0.01,9993.0,4.0,9,-73.94113908025263,40.68435282642011
random,16,0.01,9993.0,4.0,10,-73.98284164534262,40.77067920758529
random,16,0.01,9993.0,4.0,11,-74.00717720517208,40.71816639049398
random,16,0.01,9993.0,4.0,12,-73.99078313468983,40.68991060414052
random,16,0.01,9993.0,4.0,13,-73.99729641949988,40.74651475506749
random,16,0.01,9993.0,4.0,14,-73.95436998293812,40.72171435135708
random,16,0.01,9993.0,4.0,15,-73.92033788028307,40.76034498739475
lightweight,16,0.05,49966.0,0.0,0,-73.95418829516066,40.720896285880535
lightweight,16,0.05,49966.0,0.0,1,-73.99950412212806,40.739566194059265
lightweight,16,0.05,49966.0,0.0,2,-73.94463813267586,40.81082392027228
lightweight,16,0.05,49966.0,0.0,3,-73.97316529416207,40.67588223907901
lightweight,16,0.05,49966.0,0.0,4,-73.97376003695707,40.78724747618259
lightweight,16,0.05,49966.0,0.0,5,-73.90818633294064,40.84214817003752
lightweight,16,0.05,49966.0,0.0,6,-73.88407443068581,40.749504999058075
lightweight,16,0.05,49966.0,0.0,7,-73.97609400412816,40.75299980465454
lightweight,16,0.05,49966.0,0.0,8,-74.00798907200902,40.7150731396421
lightweight,16,0.05,49966.0,0.0,9,-73.94812019089393,40.678317291926966
lightweight,16,0.05,49966.0,0.0,10,-73.95617785015628,40.772790255898094
lightweight,16,0.05,49966.0,0.0,11,-73.98652793459516,40.72624366780043
lightweight,16,0.05,49966.0,0.0,12,-73.91881180464419,40.697370282827194
lightweight,16,0.05,49966.0,0.0,13,-73.92166230405829,40.76031854790936
lightweight,16,0.05,49966.0,0.0,14,-73.99255403838062,40.68450022349769
lightweight,16,0.05,49966.0,0.0,15,-73.99040869071014,40.75968124481432
lightweight,16,0.05,49966.0,1.0,0,-73.99590203807321,40.74960409004857
lightweight,16,0.05,49966.0,1.0,1,-73.9207607081928,40.696362414495155
lightweight,16,0.05,49966.0,1.0,2,-73.95135254545468,40.80362458058411
lightweight,16,0.05,49966.0,1.0,3,-73.9539833325503,40.719062601463726
lightweight,16,0.05,49966.0,1.0,4,-73.99402724520844,40.684369424908255
lightweight,16,0.05,49966.0,1.0,5,-73.98729637992146,40.72632424689046
lightweight,16,0.05,49966.0,1.0,6,-73.92058018386636,40.7604620167982
lightweight,16,0.05,49966.0,1.0,7,-73.95564754096856,40.76884888648345
lightweight,16,0.05,49966.0,1.0,8,-73.95185133013938,40.67432150199204
lightweight,16,0.05,49966.0,1.0,9,-73.92677242464453,40.82930485637853
lightweight,16,0.05,49966.0,1.0,10,-74.0065123516406,40.7203477846858
lightweight,16,0.05,49966.0,1.0,11,-73.89892946479262,40.85068838778602
lightweight,16,0.05,49966.0,1.0,12,-73.97537344986934,40.67879756390934
lightweight,16,0.05,49966.0,1.0,13,-73.88445733652277,40.749140607692986
lightweight,16,0.05,49966.0,1.0,14,-73.97708754322859,40.75362122636471
lightweight,16,0.05,49966.0,1.0,15,-73.97992610203893,40.77828133094853
lightweight,16,0.05,49966.0,2.0,0,-73.98060047251302,40.74655652360197
lightweight,16,0.05,49966.0,2.0,1,-73.9370605327227,40.81712212034413
lightweight,16,0.05,49966.0,2.0,2,-73.9521476624592,40.67464704656158
lightweight,16,0.05,49966.0,2.0,3,-73.95683920999899,40.764983164575625
lightweight,16,0.05,49966.0,2.0,4,-73.9953259342319,40.68191566936507
lightweight,16,0.05,49966.0,2.0,5,-73.98216797825842,40.769877260065044
lightweight,16,0.05,49966.0,2.0,6,-73.92076384779817,40.69622666641535
lightweight,16,0.05,49966.0,2.0,7,-73.9584223559483,40.796799353449856
lightweight,16,0.05,49966.0,2.0,8,-73.9762515186278,40.67899255730724
lightweight,16,0.05,49966.0,2.0,9,-73.90402106257878,40.84544354882427
lightweight,16,0.05,49966.0,2.0,10,-73.88482740275927,40.74884350506442
lightweight,16,0.05,49966.0,2.0,11,-73.95412132899125,40.717991069916444
lightweight,16,0.05,49966.0,2.0,12,-73.99856546070258,40.745998753126656
lightweight,16,0.05,49966.0,2.0,13,-73.92045376966959,40.76115905539684
lightweight,16,0.05,49966.0,2.0,14,-74.00726903241436,40.71792228523319
lightweight,16,0.05,49966.0,2.0,15,-73.98764965119824,40.724444075782664
lightweight,16,0.05,49966.0,3.0,0,-74.00086921097429,40.73876180519091
lightweight,16,0.05,49966.0,3.0,1,-73.88272418718475,40.74957957757087
lightweight,16,0.05,49966.0,3.0,2,-73.95449854233716,40.77185627193195
lightweight,16,0.05,49966.0,3.0,3,-73.97245863581497,40.67589969860671
lightweight,16,0.05,49966.0,3.0,4,-73.94678479736923,40.67904146511385
lightweight,16,0.05,49966.0,3.0,5,-73.94431015907692,40.8116695195078
lightweight,16,0.05,49966.0,3.0,6,-73.97639176477429,40.755613523459985
lightweight,16,0.05,49966.0,3.0,7,-73.99247545154935,40.68412363023313
lightweight,16,0.05,49966.0,3.0,8,-74.00849541784157,40.714026821513926
lightweight,16,0.05,49966.0,3.0,9,-73.98654117904573,40.72689889228184
lightweight,16,0.05,49966.0,3.0,10,-73.99141638313803,40.757279767070735
lightweight,16,0.05,49966.0,3.0,11,-73.90730572086272,40.842722005136004
lightweight,16,0.05,49966.0,3.0,12,-73.91872009854566,40.69774877345416
lightweight,16,0.05,49966.0,3.0,13,-73.95416871137633,40.72030753121857
lightweight,16,0.05,49966.0,3.0,14,-73.97338239644246,40.788232746545326
lightweight,16,0.05,49966.0,3.0,15,-73.91981339953918,40.76073788449224
lightweight,16,0.05,49966.0,4.0,0,-73.92051283784627,40.760909914408494
lightweight,16,0.05,49966.0,4.0,1,-73.98757146669026,40.7249810066202
lightweight,16,0.05,49966.0,4.0,2,-73.98380921917465,40.769464365478896
lightweight,16,0.05,49966.0,4.0,3,-73.97567878644789,40.67903742857853
lightweight,16,0.05,49966.0,4.0,4,-73.9389178660022,40.81540029849663
lightweight,16,0.05,49966.0,4.0,5,-73.97613797356934,40.75036658847633
lightweight,16,0.05,49966.0,4.0,6,-73.96228683961587,40.797245086541146
lightweight,16,0.05,49966.0,4.0,7,-73.90553363450894,40.845326722257006
lightweight,16,0.05,49966.0,4.0,8,-73.99670904413311,40.746352996418466
lightweight,16,0.05,49966.0,4.0,9,-73.9203584430088,40.69664690760235
lightweight,16,0.05,49966.0,4.0,10,-73.99462730917652,40.68280600655462
lightweight,16,0.05,49966.0,4.0,11,-73.884615671601,40.74946933587346
lightweight,16,0.05,49966.0,4.0,12,-73.9552086316274,40.769683494115
lightweight,16,0.05,49966.0,4.0,13,-73.95141439382832,40.674053750932046
lightweight,16,0.05,49966.0,4.0,14,-74.00750059606088,40.71819926785997
lightweight,16,0.05,49966.0,4.0,15,-73.95440438749289,40.71862120103662
random,16,0.05,49966.0,0.0,0,-73.99708695930362,40.74840633155755
random,16,0.05,49966.0,0.0,1,-73.97661513320153,40.751933203334936
random,16,0.05,49966.0,0.0,2,-73.9732288798613,40.676095493962116
random,16,0.05,49966.0,0.0,3,-73.92250285113475,40.76039259510809
random,16,0.05,49966.0,0.0,4,-73.98690496182067,40.72733959909499
random,16,0.05,49966.0,0.0,5,-73.91903498022008,40.69704345331746
random,16,0.05,49966.0,0.0,6,-73.9037549749505,40.84704616608713
random,16,0.05,49966.0,0.0,7,-73.93734552626145,40.81602059236399
random,16,0.05,49966.0,0.0,8,-73.95411239968493,40.719480617840674
random,16,0.05,49966.0,0.0,9,-74.00606743258915,40.71952162539151
random,16,0.05,49966.0,0.0,10,-73.96180004192969,40.799530296369426
random,16,0.05,49966.0,0.0,11,-73.88580036632341,40.7505788051055
random,16,0.05,49966.0,0.0,12,-73.9926738389597,40.684548395460666
random,16,0.05,49966.0,0.0,13,-73.95556727645626,40.77162199604199
random,16,0.05,49966.0,0.0,14,-73.98329685588016,40.771292517319026
random,16,0.05,49966.0,0.0,15,-73.94847440064007,40.677386765087114
random,16,0.05,49966.0,1.0,0,-73.97643911019914,40.679418322646825
random,16,0.05,49966.0,1.0,1,-73.95712483890686,40.76728180007152
random,16,0.05,49966.0,1.0,2,-73.99834147935962,40.7453377982358
random,16,0.05,49966.0,1.0,3,-73.92116204378988,40.69579098589789
random,16,0.05,49966.0,1.0,4,-73.8990958986649,40.851211596017464
random,16,0.05,49966.0,1.0,5,-73.95419585164187,40.71883007664496
random,16,0.05,49966.0,1.0,6,-73.98130172619872,40.754541484410595
random,16,0.05,49966.0,1.0,7,-73.9258674621949,40.829011152528274
random,16,0.05,49966.0,1.0,8,-73.88376460309493,40.74892663614814
random,16,0.05,49966.0,1.0,9,-73.95217327553955,40.67496160711345
random,16,0.05,49966.0,1.0,10,-74.00679778586286,40.7180313345981
random,16,0.05,49966.0,1.0,11,-73.92028535983086,40.761703432694794
random,16,0.05,49966.0,1.0,12,-73.95099236067595,40.80308626582964
random,16,0.05,49966.0,1.0,13,-73.99550427550301,40.682104237757194
random,16,0.05,49966.0,1.0,14,-73.98694478252403,40.72544326092837
random,16,0.05,49966.0,1.0,15,-73.97882196332618,40.78089904424839
random,16,0.05,49966.0,2.0,0,-73.9729915638673,40.675608588695624
random,16,0.05,49966.0,2.0,1,-73.9567183898383,40.77018439569949
random,16,0.05,49966.0,2.0,2,-73.98793948978596,40.726259695862886
random,16,0.05,49966.0,2.0,3,-73.91753741799101,40.697405671849715
random,16,0.05,49966.0,2.0,4,-73.9982341000222,40.74711569944616
random,16,0.05,49966.0,2.0,5,-73.90611627174484,40.845220518171516
random,16,0.05,49966.0,2.0,6,-74.00733429602707,40.7184459171509
random,16,0.05,49966.0,2.0,7,-73.95427366792138,40.71965605236721
random,16,0.05,49966.0,2.0,8,-73.98332291672607,40.76896081280154
random,16,0.05,49966.0,2.0,9,-73.96477681444671,40.79720195293333
random,16,0.05,49966.0,2.0,10,-73.94016093314382,40.81302881152486
random,16,0.05,49966.0,2.0,11,-73.92209902190002,40.76008051835209
random,16,0.05,49966.0,2.0,12,-73.88503874076912,40.74931581739397
random,16,0.05,49966.0,2.0,13,-73.99268269810536,40.68453854911192
random,16,0.05,49966.0,2.0,14,-73.94723993323124,40.67974946179579
random,16,0.05,49966.0,2.0,15,-73.97920318389463,40.748736890896055
random,16,0.05,49966.0,3.0,0,-74.00633037288728,40.719852979093744
random,16,0.05,49966.0,3.0,1,-73.97473356735406,40.75207457789001
random,16,0.05,49966.0,3.0,2,-73.94799056647645,40.67885533639574
random,16,0.05,49966.0,3.0,3,-73.88518360550356,40.74996730054343
random,16,0.05,49966.0,3.0,4,-73.97324287264837,40.67622807349283
random,16,0.05,49966.0,3.0,5,-73.98680367773366,40.726726898717
random,16,0.05,49966.0,3.0,6,-73.93873579548521,40.8151842421603
random,16,0.05,49966.0,3.0,7,-73.95477841755327,40.77498039174782
random,16,0.05,49966.0,3.0,8,-73.99670461382682,40.74708398278157
random,16,0.05,49966.0,3.0,9,-73.91961006295095,40.697495970383315
random,16,0.05,49966.0,3.0,10,-73.95411778256627,40.72068722968002
random,16,0.05,49966.0,3.0,11,-73.90538552482482,40.84488984407195
random,16,0.05,49966.0,3.0,12,-73.9927067400912,40.68443224280967
random,16,0.05,49966.0,3.0,13,-73.96473971323235,40.797976588853196
random,16,0.05,49966.0,3.0,14,-73.9840625057202,40.768377329992845
random,16,0.05,49966.0,3.0,15,-73.92244898037389,40.76020699741156
random,16,0.05,49966.0,4.0,0,-73.9554365477468,40.6767986080034
random,16,0.05,49966.0,4.0,1,-73.97571346897695,40.75133087765426
random,16,0.05,49966.0,4.0,2,-73.96942427183014,40.79308897846055
random,16,0.05,49966.0,4.0,3,-73.90646078919353,40.84252650518256
random,16,0.05,49966.0,4.0,4,-73.99872393908846,40.74258785270466
random,16,0.05,49966.0,4.0,5,-73.92126061784462,40.76091371536701
random,16,0.05,49966.0,4.0,6,-73.9869809005104,40.72564026698963
random,16,0.05,49966.0,4.0,7,-73.9538638160936,40.719927955178356
random,16,0.05,49966.0,4.0,8,-73.95564663281841,40.77272834208111
random,16,0.05,49966.0,4.0,9,-73.9868875435187,40.76395440881463
random,16,0.05,49966.0,4.0,10,-73.98739964323478,40.69019420441481
random,16,0.05,49966.0,4.0,11,-73.9212673370105,40.69606153699029
random,16,0.05,49966.0,4.0,12,-73.98392517891358,40.66454429561536
random,16,0.05,49966.0,4.0,13,-73.94327704967982,40.8118843676076
random,16,0.05,49966.0,4.0,14,-73.88382007750562,40.74932062928729
random,16,0.05,49966.0,4.0,15,-74.00777010611536,40.71555953518768
lightweight,16,0.1,99932.0,0.0,0,-73.88509987974807,40.750103532800736
lightweight,16,0.1,99932.0,0.0,1,-73.98750040801946,40.725599482291834
lightweight,16,0.1,99932.0,0.0,2,-73.95898985357859,40.77336125371728
lightweight,16,0.1,99932.0,0.0,3,-74.00724952906735,40.71785946559533
lightweight,16,0.1,99932.0,0.0,4,-73.94521347777646,40.67996131786556
lightweight,16,0.1,99932.0,0.0,5,-73.99205608513704,40.68363788213384
lightweight,16,0.1,99932.0,0.0,6,-73.98287127306152,40.77079774971855
lightweight,16,0.1,99932.0,0.0,7,-73.92720878642267,40.82885631594013
lightweight,16,0.1,99932.0,0.0,8,-73.95156634678825,40.80392946545275
lightweight,16,0.1,99932.0,0.0,9,-73.97123634346124,40.676134752011635
lightweight,16,0.1,99932.0,0.0,10,-73.99773638030872,40.74597157814664
lightweight,16,0.1,99932.0,0.0,11,-73.97821278614872,40.74927688377572
lightweight,16,0.1,99932.0,0.0,12,-73.89912090873885,40.849915019729885
lightweight,16,0.1,99932.0,0.0,13,-73.95425768148036,40.72124507029392
lightweight,16,0.1,99932.0,0.0,14,-73.92259071863762,40.760423499263865
