algo,k,frac,m,seed,center_idx,R,G,B
random,16,0.005,5243.0,2.0,4,114.77952755905511,121.11811023622047,79.11417322834646
random,16,0.005,5243.0,2.0,5,133.53216374269005,145.91812865497076,154.69005847953215
random,16,0.005,5243.0,2.0,6,203.21682847896437,209.6601941747573,213.74433656957927
random,16,0.005,5243.0,2.0,7,44.1941489361702,40.36436170212764,38.704787234042556
random,16,0.005,5243.0,2.0,8,61.72471910112358,86.52668539325842,42.431179775280896
random,16,0.005,5243.0,2.0,9,185.48179271708682,192.03081232492997,198.73669467787113
random,16,0.005,5243.0,2.0,10,96.73154362416108,110.25503355704699,122.0738255033557
random,16,0.005,5243.0,2.0,11,122.04545454545455,87.06363636363636,71.01818181818182
random,16,0.005,5243.0,2.0,12,85.01204819277109,58.71887550200804,46.7710843373494
random,16,0.005,5243.0,2.0,13,163.77745664739885,145.7456647398844,118.67341040462428
random,16,0.005,5243.0,2.0,14,66.42405063291139,75.58227848101266,86.4620253164557
random,16,0.005,5243.0,2.0,15,24.51803278688527,19.881967213114763,19.721311475409863
random,16,0.005,5243.0,3.0,0,118.26792452830188,124.24528301886792,83.49811320754716
random,16,0.005,5243.0,3.0,1,40.25289256198347,67.29917355371902,41.49090909090908
random,16,0.005,5243.0,3.0,2,184.31472081218274,189.86294416243655,196.82994923857865
random,16,0.005,5243.0,3.0,3,62.40638002773924,86.70319001386962,42.23439667128987
random,16,0.005,5243.0,3.0,4,121.5028901734104,132.121387283237,141.0809248554913
random,16,0.005,5243.0,3.0,5,27.9787798408488,22.84880636604771,21.830238726790427
random,16,0.005,5243.0,3.0,6,60.08383233532934,69.85029940119762,80.8443113772455
random,16,0.005,5243.0,3.0,7,92.86725663716814,65.71681415929203,52.01327433628319
random,16,0.005,5243.0,3.0,8,201.67055393586006,208.27696793002917,212.59766763848395
random,16,0.005,5243.0,3.0,9,148.68835616438355,127.54109589041096,98.93150684931507
random,16,0.005,5243.0,3.0,10,83.50377833753149,103.15617128463477,54.49118387909319
random,16,0.005,5243.0,3.0,11,128.96315789473684,92.68947368421053,75.98421052631579
random,16,0.005,5243.0,3.0,12,53.296918767507,43.6218487394958,40.042016806722685
random,16,0.005,5243.0,3.0,13,162.3630136986301,147.93150684931504,120.21917808219177
random,16,0.005,5243.0,3.0,14,83.99328859060402,99.73825503355705,114.42953020134229
random,16,0.005,5243.0,3.0,15,162.15254237288136,167.6033898305085,173.7898305084746
random,16,0.005,5243.0,4.0,0,165.36176470588234,144.49117647058824,119.47058823529412
random,16,0.005,5243.0,4.0,1,43.11747851002867,37.593123209169065,35.26647564469914
random,16,0.005,5243.0,4.0,2,198.73218142548598,205.72354211663065,210.68034557235418
random,16,0.005,5243.0,4.0,3,75.82128514056224,98.98393574297188,48.046184738955816
random,16,0.005,5243.0,4.0,4,115.75510204081633,82.60204081632654,67.7295918367347
random,16,0.005,5243.0,4.0,5,108.85144927536231,115.10507246376811,75.9927536231884
random,16,0.005,5243.0,4.0,6,137.314381270903,136.01672240802677,93.28428093645485
random,16,0.005,5243.0,4.0,7,102.87272727272727,120.80606060606061,134.169696969697
random,16,0.005,5243.0,4.0,8,23.741573033707894,18.411985018726583,17.17602996254682
random,16,0.005,5243.0,4.0,9,147.69950738916256,155.91625615763547,161.6995073891626
random,16,0.005,5243.0,4.0,10,58.68992248062015,83.41860465116278,42.313178294573646
random,16,0.005,5243.0,4.0,11,177.35278514588862,180.42970822281168,185.85941644562337
random,16,0.005,5243.0,4.0,12,81.31111111111112,57.368888888888904,46.38222222222224
random,16,0.005,5243.0,4.0,13,40.12054329371816,64.33616298811545,44.64176570458404
random,16,0.005,5243.0,4.0,14,148.78645833333331,108.03645833333333,92.41666666666667
random,16,0.005,5243.0,4.0,15,67.7924528301887,79.9182389937107,94.38364779874213
lightweight,16,0.01,10486.0,0.0,0,41.56735927213442,67.62899648845999,42.42152336021763
lightweight,16,0.01,10486.0,0.0,1,167.44612850483412,169.6328260438584,174.5444066803253
lightweight,16,0.01,10486.0,0.0,2,85.8111469496724,103.74424392933504,55.87239916798763
lightweight,16,0.01,10486.0,0.0,3,99.58421836579971,114.1941351957391,124.33294876902728
lightweight,16,0.01,10486.0,0.0,4,25.92860691062704,20.820227688131396,19.912637920875028
lightweight,16,0.01,10486.0,0.0,5,184.6231654564914,190.81183662410268,197.62405936109764
lightweight,16,0.01,10486.0,0.0,6,151.4152142358534,114.53559135376125,96.16292727421973
lightweight,16,0.01,10486.0,0.0,7,47.35726856983889,41.963638644157854,38.84620853172425
lightweight,16,0.01,10486.0,0.0,8,159.59451504929316,146.43693233688396,114.91968976171313
lightweight,16,0.01,10486.0,0.0,9,121.6131088778645,87.34769821543617,71.58281102899035
lightweight,16,0.01,10486.0,0.0,10,63.811110944451535,88.15138063081352,43.169506776805505
lightweight,16,0.01,10486.0,0.0,11,65.82888951958955,78.21418473594996,92.04459736446263
lightweight,16,0.01,10486.0,0.0,12,85.47826637035084,59.9751404226134,49.28926658319009
lightweight,16,0.01,10486.0,0.0,13,201.97274482793014,208.64987825927176,213.04621818275967
lightweight,16,0.01,10486.0,0.0,14,136.76931573000405,146.41693206402803,154.6477407393748
lightweight,16,0.01,10486.0,0.0,15,121.64567430136948,126.58527910635907,82.99263276655545
lightweight,16,0.01,10486.0,1.0,0,25.18516428661806,20.108712183417524,19.362882985131947
lightweight,16,0.01,10486.0,1.0,1,163.50373045632517,147.90428905374165,120.31307792301538
lightweight,16,0.01,10486.0,1.0,2,82.24401365986319,102.50368879046121,52.57938247598793
lightweight,16,0.01,10486.0,1.0,3,62.137867447488695,86.40683868542881,42.93853370809178
lightweight,16,0.01,10486.0,1.0,4,199.9979732577106,207.21993699229495,212.05343238603683
lightweight,16,0.01,10486.0,1.0,5,40.84664112540352,66.55808718901649,42.22712029839454
lightweight,16,0.01,10486.0,1.0,6,116.55814977999988,123.50214546898434,80.57729172805945
lightweight,16,0.01,10486.0,1.0,7,146.56505774522097,127.55929912953648,98.015401753144
lightweight,16,0.01,10486.0,1.0,8,92.02431684419751,107.41887988869202,120.8494315979213
lightweight,16,0.01,10486.0,1.0,9,182.6857848946383,187.57481617853702,194.055134587598
lightweight,16,0.01,10486.0,1.0,10,126.92496830729476,91.63191370436637,75.48430258498426
lightweight,16,0.01,10486.0,1.0,11,87.19774218669296,61.21526037420979,48.75163048581141
lightweight,16,0.01,10486.0,1.0,12,46.72988099584525,39.95372201844346,37.0355817327143
lightweight,16,0.01,10486.0,1.0,13,161.66722820821667,166.53149856442886,172.22526573417713
lightweight,16,0.01,10486.0,1.0,14,124.13198529108445,138.55677839255912,147.70672676044467
lightweight,16,0.01,10486.0,1.0,15,62.61650018466007,73.75421510639457,85.85442780048417
lightweight,16,0.01,10486.0,2.0,0,144.575433900419,125.7997398287931,94.8042491021664
lightweight,16,0.01,10486.0,2.0,1,40.961256821848494,66.38069650437046,42.602974679895446
lightweight,16,0.01,10486.0,2.0,2,200.6198776153306,207.5234018479738,212.07978503511222
lightweight,16,0.01,10486.0,2.0,3,25.247218808051144,20.415224646016725,19.600936118592585
lightweight,16,0.01,10486.0,2.0,4,62.35283877892612,86.71952328644625,42.30662282680784
lightweight,16,0.01,10486.0,2.0,5,122.14187035588118,88.26910010369096,71.91243326403536
lightweight,16,0.01,10486.0,2.0,6,162.9356141812113,166.27702708414273,171.10942518256172
lightweight,16,0.01,10486.0,2.0,7,85.91546604763178,60.20915640837461,48.76950518931474
lightweight,16,0.01,10486.0,2.0,8,45.079379349589026,40.03040892558903,37.47489403623595
lightweight,16,0.01,10486.0,2.0,9,94.0157870901348,106.5583865128246,118.84008784626013
lightweight,16,0.01,10486.0,2.0,10,61.89845693047076,74.26959714749606,88.02681553516551
lightweight,16,0.01,10486.0,2.0,11,182.52433291279954,187.5927273524341,194.1109295447892
lightweight,16,0.01,10486.0,2.0,12,82.15492146869275,102.69142705283774,52.7120395512219
lightweight,16,0.01,10486.0,2.0,13,162.93608104019495,146.96203604133382,118.6197338351589
lightweight,16,0.01,10486.0,2.0,14,125.84081138414328,138.73807572687252,147.88855714033107
lightweight,16,0.01,10486.0,2.0,15,111.93115933303258,118.13167546567026,77.84491255403026
lightweight,16,0.01,10486.0,3.0,0,149.87459741480635,111.46659614931494,93.9132946152386
lightweight,16,0.01,10486.0,3.0,1,40.81097998118997,66.94399372431167,41.708517915682854
lightweight,16,0.01,10486.0,3.0,2,182.74302007858705,187.4281546828304,193.40452551132316
lightweight,16,0.01,10486.0,3.0,3,63.05146991193977,87.58770308748358,42.82423212669395
lightweight,16,0.01,10486.0,3.0,4,122.20587315950138,127.13635130585311,84.04426301831478
lightweight,16,0.01,10486.0,3.0,5,160.94653203048694,164.56076889870013,170.42769231054606
lightweight,16,0.01,10486.0,3.0,6,59.582417530716626,69.57539606264555,81.65035902034256
lightweight,16,0.01,10486.0,3.0,7,24.19129804860384,19.255442122603412,18.659403687829013
lightweight,16,0.01,10486.0,3.0,8,80.69254514507911,55.8761589724663,44.06062025727997
lightweight,16,0.01,10486.0,3.0,9,122.37294964426152,136.47669096966027,147.20351232080952
lightweight,16,0.01,10486.0,3.0,10,160.54685185838065,146.51226109414856,115.39138317256776
lightweight,16,0.01,10486.0,3.0,11,114.26703647365045,83.44403456302868,68.19444645883021
lightweight,16,0.01,10486.0,3.0,12,201.01661166517587,207.782309301859,212.33629297818715
lightweight,16,0.01,10486.0,3.0,13,83.78455334699593,103.40066021648104,54.555886745534984
lightweight,16,0.01,10486.0,3.0,14,43.238975770617266,39.58798765995806,37.15729552704331
lightweight,16,0.01,10486.0,3.0,15,89.79985461581637,103.88481548774682,115.49634228009538
lightweight,16,0.01,10486.0,4.0,0,39.61965758673408,64.28477870865011,43.59271449239739
lightweight,16,0.01,10486.0,4.0,1,164.24225404091598,147.32824949749062,119.64161006232759
lightweight,16,0.01,10486.0,4.0,2,108.8123779055571,117.25473460755873,75.26810959027756
lightweight,16,0.01,10486.0,4.0,3,185.47710676127053,191.66488327688705,197.92938734845728
lightweight,16,0.01,10486.0,4.0,4,76.06093957348803,99.05043497055173,49.60302727695066
lightweight,16,0.01,10486.0,4.0,5,51.143660054452745,41.269557788620745,36.645865668744015
lightweight,16,0.01,10486.0,4.0,6,143.88731906408685,128.57278458577798,96.10265629794422
lightweight,16,0.01,10486.0,4.0,7,135.00834607526417,146.85478681190767,156.34640663158075
lightweight,16,0.01,10486.0,4.0,8,92.04531475817565,65.55556043717154,53.18036606767906
lightweight,16,0.01,10486.0,4.0,9,26.066962600638206,21.342208326090642,20.681921913100453
lightweight,16,0.01,10486.0,4.0,10,131.10743207386568,94.08109712014965,76.73406498188633
lightweight,16,0.01,10486.0,4.0,11,99.68709329266277,112.44030808046489,123.10285247540469
lightweight,16,0.01,10486.0,4.0,12,202.55030782632775,209.33757636955312,213.5319254249655
lightweight,16,0.01,10486.0,4.0,13,58.87133067118748,83.73675771470087,42.05790843345186
lightweight,16,0.01,10486.0,4.0,14,66.4028841848667,78.98991413481221,92.36877579346228
lightweight,16,0.01,10486.0,4.0,15,167.33171990475142,170.562281317789,176.08491242133914
random,16,0.01,10486.0,0.0,0,40.161453930684715,65.54691462383772,43.0253592561285
random,16,0.01,10486.0,0.0,1,165.03098106712565,167.263339070568,171.44922547332186
random,16,0.01,10486.0,0.0,2,159.55735805330244,144.79374275782158,114.31286210892237
random,16,0.01,10486.0,0.0,3,80.42216687422166,101.17808219178082,52.17061021170609
random,16,0.01,10486.0,0.0,4,114.42129629629629,83.24537037037037,67.81481481481481
random,16,0.01,10486.0,0.0,5,23.763005780346788,18.96339113680152,18.244701348747554
random,16,0.01,10486.0,0.0,6,182.70987654320987,188.47222222222226,195.25771604938274
random,16,0.01,10486.0,0.0,7,94.39449541284404,108.14373088685015,120.41284403669725
random,16,0.01,10486.0,0.0,8,120.51702786377709,125.6764705882353,82.46594427244582
random,16,0.01,10486.0,0.0,9,44.1415220293725,38.68624833110813,36.37116154873164
random,16,0.01,10486.0,0.0,10,60.92982456140351,85.3859649122807,41.882105263157904
random,16,0.01,10486.0,0.0,11,200.99586776859508,207.67079889807167,212.20110192837467
random,16,0.01,10486.0,0.0,12,63.656250000000014,74.92329545454547,87.86931818181819
random,16,0.01,10486.0,0.0,13,147.94565217391306,109.05652173913043,90.85652173913044
random,16,0.01,10486.0,0.0,14,129.22291021671828,141.6470588235294,149.96904024767798
random,16,0.01,10486.0,0.0,15,81.62806236080178,56.66146993318486,45.503340757238306
random,16,0.01,10486.0,1.0,0,127.48502994011977,130.04041916167665,87.4625748502994
random,16,0.01,10486.0,1.0,1,64.57107992678465,89.10006101281269,42.94142769981699
random,16,0.01,10486.0,1.0,2,200.25124378109453,207.1940298507463,211.7537313432836
random,16,0.01,10486.0,1.0,3,41.96756756756753,38.71891891891889,36.05675675675675
random,16,0.01,10486.0,1.0,4,181.71449067431854,187.0043041606887,193.24820659971311
random,16,0.01,10486.0,1.0,5,41.806041335453116,67.20349761526234,43.10731319554855
random,16,0.01,10486.0,1.0,6,128.66783216783216,140.71328671328672,149.7867132867133
random,16,0.01,10486.0,1.0,7,160.7915057915058,144.11325611325614,115.3848133848134
random,16,0.01,10486.0,1.0,8,142.91435185185185,103.71064814814815,88.03935185185185
random,16,0.01,10486.0,1.0,9,62.15094339622641,75.83333333333334,90.00314465408805
random,16,0.01,10486.0,1.0,10,78.5701754385965,55.55263157894737,44.743421052631575
random,16,0.01,10486.0,1.0,11,109.81093394077449,79.79954441913439,65.25056947608199
random,16,0.01,10486.0,1.0,12,163.06959706959708,165.9102564102564,169.88095238095235
random,16,0.01,10486.0,1.0,13,23.544747081712046,18.470817120622584,17.638132295719828
random,16,0.01,10486.0,1.0,14,88.81553398058252,106.2411003236246,58.23948220064724
random,16,0.01,10486.0,1.0,15,93.50680272108843,107.72108843537416,119.72108843537413
random,16,0.01,10486.0,2.0,0,165.35500000000002,147.42833333333334,120.40166666666667
random,16,0.01,10486.0,2.0,1,47.193877551020414,42.36096938775509,40.70280612244897
random,16,0.01,10486.0,2.0,2,185.60750360750362,191.75036075036078,198.09956709956714
random,16,0.01,10486.0,2.0,3,129.70806100217865,92.51851851851852,75.81263616557735
random,16,0.01,10486.0,2.0,4,25.456249999999955,20.81093749999998,20.47031249999995
random,16,0.01,10486.0,2.0,5,62.64036817882972,87.06048652202499,42.73833004602233
random,16,0.01,10486.0,2.0,6,115.38445807770961,122.35787321063395,79.29856850715746
random,16,0.01,10486.0,2.0,7,132.31858407079645,144.4660766961652,153.82300884955754
random,16,0.01,10486.0,2.0,8,88.6483300589391,61.84479371316306,49.442043222003925
random,16,0.01,10486.0,2.0,9,145.54758418740852,129.28111273792095,99.1874084919473
random,16,0.01,10486.0,2.0,10,202.97101449275362,209.4911433172303,213.7246376811595
random,16,0.01,10486.0,2.0,11,63.73546511627907,74.44767441860466,86.88372093023256
random,16,0.01,10486.0,2.0,12,82.66814159292035,102.32743362831859,54.081120943952804
random,16,0.01,10486.0,2.0,13,166.26116838487974,169.79037800687288,175.71477663230243
random,16,0.01,10486.0,2.0,14,95.69932432432432,108.99662162162163,120.87162162162161
random,16,0.01,10486.0,2.0,15,40.12339743589746,67.02804487179489,41.24519230769231
random,16,0.01,10486.0,3.0,0,41.44680851063832,68.56658786446022,41.450748620961356
random,16,0.01,10486.0,3.0,1,183.0843706777317,188.55186721991703,195.22544951590595
random,16,0.01,10486.0,3.0,2,86.13868613138685,104.83211678832117,56.62627737226277
random,16,0.01,10486.0,3.0,3,121.7473309608541,126.60676156583631,85.34341637010677
random,16,0.01,10486.0,3.0,4,25.910937499999974,20.662499999999966,19.61562499999998
random,16,0.01,10486.0,3.0,5,64.49864682002706,88.67861975642761,43.122462787550724
random,16,0.01,10486.0,3.0,6,200.52727272727276,207.46753246753246,212.1389610389611
random,16,0.01,10486.0,3.0,7,59.643712574850305,68.95209580838323,79.35928143712574
random,16,0.01,10486.0,3.0,8,162.56484641638227,166.4556313993174,171.4419795221843
random,16,0.01,10486.0,3.0,9,116.10160427807487,84.91443850267379,69.2566844919786
random,16,0.01,10486.0,3.0,10,84.18055555555557,99.84722222222223,114.43055555555554
random,16,0.01,10486.0,3.0,11,121.54798761609906,133.3095975232198,142.53869969040247
random,16,0.01,10486.0,3.0,12,46.00679347826086,41.555706521739125,38.74864130434782
random,16,0.01,10486.0,3.0,13,147.6152073732719,111.03917050691244,93.37096774193549
random,16,0.01,10486.0,3.0,14,85.1038374717833,58.8961625282167,46.05417607223476
random,16,0.01,10486.0,3.0,15,159.25445897740786,145.09750297265163,114.53151010701546
random,16,0.01,10486.0,4.0,0,58.09788566953799,82.97180892717307,42.18480814408769
random,16,0.01,10486.0,4.0,1,156.18395303326812,160.07827788649706,165.19960861056754
random,16,0.01,10486.0,4.0,2,73.5077399380805,87.16408668730651,101.9783281733746
random,16,0.01,10486.0,4.0,3,199.2254004576659,206.2059496567506,210.95881006865
random,16,0.01,10486.0,4.0,4,39.66206896551727,63.98189655172416,45.038793103448306
random,16,0.01,10486.0,4.0,5,164.51878612716763,145.14017341040463,119.27312138728325
random,16,0.01,10486.0,4.0,6,43.43279172821268,37.54652880354503,34.52732644017723
random,16,0.01,10486.0,4.0,7,75.2741935483871,98.35863377609108,47.960151802656554
random,16,0.01,10486.0,4.0,8,24.00184501845014,19.149446494464925,18.345018450184483
random,16,0.01,10486.0,4.0,9,78.39173228346456,58.60433070866141,49.5255905511811
random,16,0.01,10486.0,4.0,10,137.06727272727272,135.83272727272728,93.43272727272728
random,16,0.01,10486.0,4.0,11,148.64921465968587,107.50785340314137,91.81937172774869
random,16,0.01,10486.0,4.0,12,179.03773584905665,183.67343976777943,189.866473149492
random,16,0.01,10486.0,4.0,13,110.33823529411764,125.69411764705882,137.51470588235293
random,16,0.01,10486.0,4.0,14,115.35809018567639,81.89920424403182,66.91777188328912
random,16,0.01,10486.0,4.0,15,108.80377358490566,114.83962264150944,75.37358490566037
lightweight,16,0.05,52429.0,0.0,0,182.2664491522237,187.2060678335279,193.72293579962974
lightweight,16,0.05,52429.0,0.0,1,59.245587361452884,83.89203845442573,41.78331351647084
lightweight,16,0.05,52429.0,0.0,2,124.04760232452409,137.89638524942166,147.72372115775005
lightweight,16,0.05,52429.0,0.0,3,25.12083218021452,20.130175736104533,19.31776335036733
lightweight,16,0.05,52429.0,0.0,4,111.51421685837519,118.77946990899665,76.09050769516872
lightweight,16,0.05,52429.0,0.0,5,122.09137796873114,86.89124007692033,70.34065098403374
lightweight,16,0.05,52429.0,0.0,6,46.41219716918083,40.173940623940354,37.42343452525996
lightweight,16,0.05,52429.0,0.0,7,61.453051921424525,72.35153289014755,84.83362477242571
lightweight,16,0.05,52429.0,0.0,8,143.83981559551393,126.00973327715873,94.86347208377691
lightweight,16,0.05,52429.0,0.0,9,161.7351417608084,165.20610511556973,170.28088323523838
lightweight,16,0.05,52429.0,0.0,10,200.63236717902927,207.52260890583275,212.1898939658206
lightweight,16,0.05,52429.0,0.0,11,77.032395047161,99.08257224333852,49.78273759657153
lightweight,16,0.05,52429.0,0.0,12,162.56021025177364,146.42930411161282,117.5599069481371
lightweight,16,0.05,52429.0,0.0,13,84.30247169996053,58.87011462495037,46.9967958714153
lightweight,16,0.05,52429.0,0.0,14,39.403765436830945,65.2263409918418,42.18274201768968
lightweight,16,0.05,52429.0,0.0,15,90.71829161686995,104.82919272649497,117.14116020768887
lightweight,16,0.05,52429.0,1.0,0,40.48184145157381,66.07105839899124,42.64233620540818
lightweight,16,0.05,52429.0,1.0,1,116.73238565198392,122.274211339519,79.7314825384278
lightweight,16,0.05,52429.0,1.0,2,164.72901279286168,168.24081478721013,173.68074970117556
lightweight,16,0.05,52429.0,1.0,3,81.74322114829192,101.73496335408282,52.92431248038056
lightweight,16,0.05,52429.0,1.0,4,93.09042384772648,107.43850821411645,120.04007860015032
lightweight,16,0.05,52429.0,1.0,5,24.88292036064844,20.018346707631736,19.368453898440848
lightweight,16,0.05,52429.0,1.0,6,146.38836069180283,128.44288552098504,98.86590296335555
lightweight,16,0.05,52429.0,1.0,7,126.19202744891805,90.1825180998859,73.99394592675344
lightweight,16,0.05,52429.0,1.0,8,61.92396851835241,86.44932645499684,42.569455513516274
lightweight,16,0.05,52429.0,1.0,9,201.7536445293483,208.5247931123103,212.8751501209628
lightweight,16,0.05,52429.0,1.0,10,86.95550699546212,60.4757661099268,48.277117783792335
lightweight,16,0.05,52429.0,1.0,11,63.01043446642404,74.45285748991034,86.84468792467689
lightweight,16,0.05,52429.0,1.0,12,128.49081815821285,141.68338335725934,150.81470634714634
lightweight,16,0.05,52429.0,1.0,13,46.22272112364857,39.73468261377381,36.72595738401822
lightweight,16,0.05,52429.0,1.0,14,184.44954994093627,190.17786676528436,196.69380407087579
lightweight,16,0.05,52429.0,1.0,15,164.35993608193348,147.8924347566624,119.98940438793744
lightweight,16,0.05,52429.0,2.0,0,44.93767662013602,39.17728006633604,36.48391483696819
lightweight,16,0.05,52429.0,2.0,1,162.92038194316098,147.08303571550232,118.93521297777801
lightweight,16,0.05,52429.0,2.0,2,183.00470517835288,188.20077559559718,194.70438753145987
lightweight,16,0.05,52429.0,2.0,3,80.0204637073594,101.18222415674434,51.338430698304585
lightweight,16,0.05,52429.0,2.0,4,24.84068724177895,19.784443039760717,19.01043900028604
lightweight,16,0.05,52429.0,2.0,5,125.48357690119786,139.60167543325784,149.1539807437006
lightweight,16,0.05,52429.0,2.0,6,144.64708937798085,126.09372468095147,95.61762894981284
lightweight,16,0.05,52429.0,2.0,7,40.27866347465971,65.7990123637536,42.528171133164484
lightweight,16,0.05,52429.0,2.0,8,92.25917067897097,106.30113711946292,118.54426832367862
lightweight,16,0.05,52429.0,2.0,9,163.4129669260246,166.65607192473058,172.0995873961429
lightweight,16,0.05,52429.0,2.0,10,112.76034907881633,119.00129566696097,76.82550888222647
lightweight,16,0.05,52429.0,2.0,11,83.77110192748212,59.192708941201914,47.597534940541955
lightweight,16,0.05,52429.0,2.0,12,200.86702490578998,207.71681441447026,212.30137619588814
lightweight,16,0.05,52429.0,2.0,13,61.222609874673736,85.71390862552445,42.40600363664375
lightweight,16,0.05,52429.0,2.0,14,62.25258387274404,74.05531404603485,86.76363072284406
lightweight,16,0.05,52429.0,2.0,15,122.6855080534578,87.77855897135657,71.29081839016801
lightweight,16,0.05,52429.0,3.0,0,139.63711370135337,137.50266130177073,96.45294475559243
lightweight,16,0.05,52429.0,3.0,1,57.58465752040043,82.74692064358116,41.839259091627426
lightweight,16,0.05,52429.0,3.0,2,200.9155903626096,207.7254188660718,212.29683936579977
lightweight,16,0.05,52429.0,3.0,3,38.58323785172604,61.26944423784136,43.59568523629152
lightweight,16,0.05,52429.0,3.0,4,147.20499656850518,106.3468018721301,90.70925428387704
lightweight,16,0.05,52429.0,3.0,5,92.26231531383719,107.66683066312297,120.96712134728504
lightweight,16,0.05,52429.0,3.0,6,29.299490915077413,24.317094302619154,23.406355675471005
lightweight,16,0.05,52429.0,3.0,7,162.11548752750593,166.34603551137397,171.83417604155068
lightweight,16,0.05,52429.0,3.0,8,110.8854185028209,115.3772641604972,75.43812777120606
lightweight,16,0.05,52429.0,3.0,9,63.7859335939269,73.77392471764497,85.19383792284115
lightweight,16,0.05,52429.0,3.0,10,106.57976646074225,75.37668489888456,61.03436929496844
lightweight,16,0.05,52429.0,3.0,11,75.76645347083507,98.54139166648815,48.76796337601237
lightweight,16,0.05,52429.0,3.0,12,182.86634876315762,188.04103821003818,194.35681621816292
lightweight,16,0.05,52429.0,3.0,13,125.9630046413269,139.43724861769567,149.0854542812295
lightweight,16,0.05,52429.0,3.0,14,67.15309558345442,48.865449899053566,39.47516324525079
lightweight,16,0.05,52429.0,3.0,15,165.47016203479293,146.3876581805052,120.23236864606824
lightweight,16,0.05,52429.0,4.0,0,63.75622119612819,88.22906968496108,43.01028642022771
lightweight,16,0.05,52429.0,4.0,1,163.18576718728065,166.40357931938112,171.23995646398672
lightweight,16,0.05,52429.0,4.0,2,146.4853370879763,108.42514412144949,90.73459271426236
lightweight,16,0.05,52429.0,4.0,3,43.66819829995294,40.072564365069496,37.49396923896226
lightweight,16,0.05,52429.0,4.0,4,41.249626970649715,67.68951378530207,42.03024248589348
lightweight,16,0.05,52429.0,4.0,5,182.9789854287758,188.0550441969837,194.3613288320854
lightweight,16,0.05,52429.0,4.0,6,160.05886666332162,144.78213195185606,114.3218609055177
lightweight,16,0.05,52429.0,4.0,7,112.93377975403062,82.5377389937343,67.44090753891666
lightweight,16,0.05,52429.0,4.0,8,121.63114578636527,126.89661884225174,83.9528015707893
lightweight,16,0.05,52429.0,4.0,9,24.985414864346183,19.865245307081707,18.97099513093029
lightweight,16,0.05,52429.0,4.0,10,91.44819522023016,106.53660988718183,119.32707658264553
lightweight,16,0.05,52429.0,4.0,11,80.57252727015457,56.316119626503294,44.96413850191733
lightweight,16,0.05,52429.0,4.0,12,62.245406888720865,72.7981759265947,84.46162889722703
lightweight,16,0.05,52429.0,4.0,13,200.95509044350325,207.8868735496589,212.41403839937013
lightweight,16,0.05,52429.0,4.0,14,127.6195268396156,140.39240946368648,149.21290112395738
lightweight,16,0.05,52429.0,4.0,15,85.16877783021586,104.34294571190337,55.313098968654636
random,16,0.05,52429.0,0.0,0,62.106699751860994,86.58602150537635,42.414116349600256
random,16,0.05,52429.0,0.0,1,131.34460753031271,143.45500957243138,152.14741544352265
random,16,0.05,52429.0,0.0,2,201.6193985849056,208.48142688679246,212.9115566037736
random,16,0.05,52429.0,0.0,3,44.86148371201753,39.42841500136876,36.531891595948544
random,16,0.05,52429.0,0.0,4,148.2193103448276,111.15402298850574,93.13471264367816
random,16,0.05,52429.0,0.0,5,166.26671078755794,168.57478491065518,173.31369953673067
random,16,0.05,52429.0,0.0,6,82.6659417137886,58.15528490648107,46.86124401913875
random,16,0.05,52429.0,0.0,7,120.57754362858084,125.65130062561738,82.36582153440895
random,16,0.05,52429.0,0.0,8,40.84443011446072,66.2329517975173,43.05239400290179
random,16,0.05,52429.0,0.0,9,159.6669034090909,145.26515151515153,114.55160984848484
random,16,0.05,52429.0,0.0,10,96.07424144609425,110.99225306649451,123.0968366688186
random,16,0.05,52429.0,0.0,11,64.56165984804208,76.44243132670952,89.28462887200467
random,16,0.05,52429.0,0.0,12,24.72727272727269,19.91013185287993,19.30499653018734
random,16,0.05,52429.0,0.0,13,82.45992414664981,102.59494310998737,53.43893805309733
random,16,0.05,52429.0,0.0,14,184.47797422834876,190.0230746179203,196.64878633503145
random,16,0.05,52429.0,0.0,15,116.64361456892577,84.80359612724757,68.52697095435684
random,16,0.05,52429.0,1.0,0,39.54663350506314,63.74666903535263,44.62497779356899
random,16,0.05,52429.0,1.0,1,156.93177604746018,162.1950315164998,167.89729328883945
random,16,0.05,52429.0,1.0,2,71.31151118385161,85.83742498636116,99.95744680851064
random,16,0.05,52429.0,1.0,3,75.4212012803615,98.28525701374505,48.337789493504054
random,16,0.05,52429.0,1.0,4,180.8118174180902,185.3259591150938,191.51190142817137
random,16,0.05,52429.0,1.0,5,23.867750277059486,19.009235315847803,18.289619504987073
random,16,0.05,52429.0,1.0,6,57.85670236936062,82.7893541058098,41.60288867250893
random,16,0.05,52429.0,1.0,7,145.33231552162852,105.49058524173029,90.06310432569974
random,16,0.05,52429.0,1.0,8,111.10199296600234,126.42203985932005,137.64126611957795
random,16,0.05,52429.0,1.0,9,77.41622503057481,56.91031390134527,47.54463921728495
random,16,0.05,52429.0,1.0,10,108.52810218978102,114.88138686131386,75.54306569343066
random,16,0.05,52429.0,1.0,11,137.44744525547443,135.93941605839416,93.95328467153284
random,16,0.05,52429.0,1.0,12,111.15964303420922,79.47297967278136,64.21665840356965
random,16,0.05,52429.0,1.0,13,199.82378079436904,206.8192559074912,211.48642533936655
