algo,k,frac,m,seed,r1,r2,r3
random,16,0.05,52429,3,1.0023851389354612,1.0012632279162643,1.0001506419861572
random,16,0.05,52429,4,0.9971314618602252,0.9929998733875071,1.0010038926502056
lightweight,16,0.1,104858,0,1.006281932523059,1.0050496196697492,0.9999168205346519
lightweight,16,0.1,104858,1,0.997983415038735,0.9975128779146454,0.999902497473242
lightweight,16,0.1,104858,2,0.9946508142492395,0.9926812428850006,1.0029488936864879
lightweight,16,0.1,104858,3,1.0050140396555824,0.9982207715340928,1.0020190728053697
lightweight,16,0.1,104858,4,0.9943560008018114,0.9957916883388231,1.002202285051714
random,16,0.1,104858,0,1.000840246961445,0.9971169675867112,1.0030270191375046
random,16,0.1,104858,1,1.0001150500681384,0.9960173950064704,1.0022442854950555
random,16,0.1,104858,2,0.9977808284925025,0.9970825169723914,1.0017004143794215
random,16,0.1,104858,3,1.0013565067571661,0.9983879999055705,1.0033286996161803
random,16,0.1,104858,4,0.9957944651532101,0.9925910581566185,1.0016999659403287
lightweight,16,0.25,262144,0,1.0043626700515975,1.0036956910588541,0.9997670589604167
lightweight,16,0.25,262144,1,0.998228159908134,0.9981870683358184,1.001456596242558
lightweight,16,0.25,262144,2,0.9999468529462281,0.999462453512386,1.0007298946118575
lightweight,16,0.25,262144,3,1.0014162205591222,0.9998125825657374,1.0019112693722223
lightweight,16,0.25,262144,4,1.0000586010847223,0.9998522390356722,0.9996548100624365
random,16,0.25,262144,0,1.0024660850514981,1.0020434348305283,1.0008011910798196
random,16,0.25,262144,1,0.9991893904800244,0.9987051439597091,0.9997979855690015
random,16,0.25,262144,2,0.9995281772605782,0.9996868847485099,1.0002339822225679
random,16,0.25,262144,3,0.9985491260180941,0.9984050202846556,0.9996796368469842
random,16,0.25,262144,4,0.9977169785212212,0.9967010498341154,1.0003025390574731
lightweight,16,0.5,524288,0,1.0020273247664286,1.0019428686530494,0.9997349467853839
lightweight,16,0.5,524288,1,0.99628707709251,0.9962917269998096,0.9996499150145649
lightweight,16,0.5,524288,2,1.0000610026298262,0.9980784879646669,1.0025070800486298
lightweight,16,0.5,524288,3,1.0010288348216334,1.0011414715890423,1.0007988559813363
lightweight,16,0.5,524288,4,1.0016645997342672,1.0016575344416523,0.9998796057814963
random,16,0.5,524288,0,1.0009914646027498,1.0007693058017109,1.0003036916515529
random,16,0.5,524288,1,0.9981082186684823,0.9981576951495496,1.0003468071660577
random,16,0.5,524288,2,1.00110257689559,1.0008679935797002,0.999444690453765
random,16,0.5,524288,3,0.9979575095780138,0.9979084328873294,0.9997724636401457
random,16,0.5,524288,4,0.9990415300737399,0.9988441247765808,1.0004594634304596
lightweight,32,0.0025,2621,0,0.9852630453553542,0.8930536436207789,1.0487727651851835
lightweight,32,0.0025,2621,1,0.9956600589458446,0.9115978203122199,1.042536181953199
lightweight,32,0.0025,2621,2,0.9865532087406457,0.9167098338214761,1.039815153552992
lightweight,32,0.0025,2621,3,1.0183406748688624,0.8923216718041532,1.053668803383505
lightweight,32,0.0025,2621,4,0.9967922529474025,0.9106643523919528,1.0480851060581822
random,32,0.0025,2621,0,1.002520154089855,0.9460419690173933,1.031766805244859
random,32,0.0025,2621,1,1.0117840809060934,0.9226695295758853,1.0381638854595638
random,32,0.0025,2621,2,0.9986709090949719,0.8987656716696315,1.0495291568789522
random,32,0.0025,2621,3,0.9627191816528979,0.8928577780099549,1.0429513309347114
random,32,0.0025,2621,4,1.0076174901904795,0.9368712944978164,1.041081153123198
lightweight,32,0.005,5243,0,1.0136328528834522,0.945061734543494,1.02833544745713
lightweight,32,0.005,5243,1,1.0335854053977036,0.9702789862996138,1.0376213346659982
lightweight,32,0.005,5243,2,0.9863749128277345,0.9221600584102938,1.028807024620585
lightweight,32,0.005,5243,3,1.0121943917482032,0.9551612731553666,1.0362076419737896
lightweight,32,0.005,5243,4,0.974732218446218,0.9386443571949546,1.025514995383206
random,32,0.005,5243,0,0.9910428399597154,0.9576233861953083,1.0164699730229119
random,32,0.005,5243,1,1.0230722975075643,0.9659100165620684,1.0172269125800297
random,32,0.005,5243,2,0.9912114685687711,0.9460573800345681,1.0318940926843465
random,32,0.005,5243,3,0.9693999561664702,0.9219065472341751,1.0397770614886428
random,32,0.005,5243,4,0.9935865246600804,0.9617413301485188,1.0203403155988708
lightweight,32,0.01,10486,0,0.998860746786454,0.9623498324868995,1.0144354798139004
