algo,k,frac,m,seed,r1,r2,r3
lightweight,16,0.1,61180,1,1.002345237419972,1.0013043109024844,1.0087717415890305
lightweight,16,0.1,61180,2,0.9965859319735877,0.9951078598731394,0.9958558054267127
lightweight,16,0.1,61180,3,0.996306113610882,0.9951401304231134,1.000019828150437
lightweight,16,0.1,61180,4,1.0002540652451903,1.0023241690782134,0.996154446170532
random,16,0.1,61180,0,1.0080345095197873,1.0060863490742338,0.9986178448045464
random,16,0.1,61180,1,0.998587477155575,0.9983037469573013,0.9962266138304651
random,16,0.1,61180,2,1.0080290475197982,1.009363707284261,1.0129129972430282
random,16,0.1,61180,3,0.9998221349706083,0.9986569347873437,1.0002886893885794
random,16,0.1,61180,4,0.9934775776864683,0.9918873563948741,0.9985937284951719
lightweight,16,0.25,152950,0,1.0017779183158866,1.0009883274323397,0.9983367122559038
lightweight,16,0.25,152950,1,1.0013420572265588,1.0012498110072854,0.998079176836086
lightweight,16,0.25,152950,2,0.9956526110064935,0.9926405826405187,1.0107461749801452
lightweight,16,0.25,152950,3,1.0007706116204247,1.0008975122214239,1.0152416046760007
lightweight,16,0.25,152950,4,1.002975563789645,1.0023415234261568,1.0003393818445196
random,16,0.25,152950,0,1.0048540379734168,1.0036455211380169,1.0101157160008862
random,16,0.25,152950,1,1.0034580647473126,1.0038248188167829,1.0099134014869127
random,16,0.25,152950,2,1.0050892742226245,1.0046695774377004,0.9988874614269618
random,16,0.25,152950,3,0.9947806216229963,0.9944543524030048,1.0114453890172779
random,16,0.25,152950,4,1.000174312348433,0.9997022105353629,0.9957565853977779
lightweight,16,0.5,305900,0,1.001200574945775,1.000289599346379,0.9955671013133883
lightweight,16,0.5,305900,1,0.997398205780169,0.9974437573169528,0.9983661102243186
lightweight,16,0.5,305900,2,0.9973749277913763,0.99679850086417,1.0134481605413153
lightweight,16,0.5,305900,3,1.001224209997621,1.0013127044567958,0.9990604752811681
lightweight,16,0.5,305900,4,1.0033170121882808,1.001175318102067,1.0124496852351057
random,16,0.5,305900,0,1.0044524913775854,1.00452004131498,0.9955092920455985
random,16,0.5,305900,1,1.0020569323918918,1.0016066643516486,0.995707348232368
random,16,0.5,305900,2,0.998607618603171,0.998445031372837,0.9980352096020241
random,16,0.5,305900,3,0.9989749295672168,0.9989160506035702,0.9997848066475977
random,16,0.5,305900,4,0.9998360638127227,0.9994373898011564,0.9979339095908765
lightweight,32,0.0025,1530,0,0.987916449307135,0.86246787953756,1.052938909399145
lightweight,32,0.0025,1530,1,1.0239322862986366,0.8698043974498838,1.098499647674726
lightweight,32,0.0025,1530,2,0.9766857950405913,0.8437113062516023,1.085969285715608
lightweight,32,0.0025,1530,3,0.9700039086289184,0.849157720517474,1.0766878622506708
lightweight,32,0.0025,1530,4,0.9918383617401565,0.8904584705934613,1.0512638752870713
random,32,0.0025,1530,0,1.0042801287893781,0.844837800655292,1.0986425141124512
random,32,0.0025,1530,1,1.0538900684859545,0.8471316376824707,1.1084361523502253
random,32,0.0025,1530,2,0.9973086600023712,0.7833859820407344,1.1425134596765192
random,32,0.0025,1530,3,1.0396112439136236,0.8228575779174105,1.1100317938043582
random,32,0.0025,1530,4,1.0264312304490666,0.8282967151032179,1.1066640966772463
lightweight,32,0.005,3059,0,0.9979396728319938,0.9242359319226956,1.0508560843084434
