algo,k,frac,m,seed,r1,r2,r3
random,2,0.05,37113,4,1.023217323882461,1.0218357976487977,1.0006743175892325
lightweight,2,0.1,74226,0,0.9999783547789566,0.9998491881968492,1.0000154607360807
lightweight,2,0.1,74226,1,1.0057310997385787,1.005688339406012,1.0000110332319943
lightweight,2,0.1,74226,2,1.0028869183971723,1.0028830988741568,1.0000234360033495
lightweight,2,0.1,74226,3,0.9960374608074891,0.9959323223634623,1.0000184884002794
lightweight,2,0.1,74226,4,0.9974094986809888,0.9973563387371123,1.0000353080598159
random,2,0.1,74226,0,1.0015181673678502,1.0015029686181365,0.9999901817660888
random,2,0.1,74226,1,1.0009284047784182,1.0008888933767544,1.0000398426577448
random,2,0.1,74226,2,0.9975994417775698,0.9975468375888445,1.0000406261411858
random,2,0.1,74226,3,1.0043237591133638,1.004247929991819,1.00004458933481
random,2,0.1,74226,4,1.0115247074458737,1.0110072699197743,1.0002186078334476
lightweight,2,0.25,185566,0,0.9985495297111127,0.998495203246237,1.000005340333758
lightweight,2,0.25,185566,1,1.0033310119835022,1.0033314202183448,1.00000968137506
lightweight,2,0.25,185566,2,1.000663515466166,1.0006553837814112,1.0000160365143609
lightweight,2,0.25,185566,3,0.9991626340708087,0.9991557555395602,1.0000005524579936
lightweight,2,0.25,185566,4,0.9988028426006604,0.9987649731824942,1.000014112629124
random,2,0.25,185566,0,0.9991688550810718,0.999156856016965,0.9999977774951775
random,2,0.25,185566,1,0.9991107211826606,0.9990656922873283,1.0000314675133035
random,2,0.25,185566,2,1.0063298634500755,1.0063122182519262,1.0000015062324876
random,2,0.25,185566,3,0.9998195389699901,0.9998077234723503,1.0000143287732293
random,2,0.25,185566,4,1.001600340469107,1.0015354499598594,1.0000139242578947
lightweight,2,0.5,371132,0,0.9993802966117721,0.9993713932796614,0.9999982624062491
lightweight,2,0.5,371132,1,1.0019204919693654,1.0019153850244196,0.9999947190929728
lightweight,2,0.5,371132,2,1.000281093668863,1.0002791062958352,1.000004307021928
lightweight,2,0.5,371132,3,1.0001592862033888,1.0001559952320145,1.0000074539666712
lightweight,2,0.5,371132,4,0.9992468843035464,0.9992360025990751,1.0000102556902697
random,2,0.5,371132,0,0.9998003840244016,0.99979665203696,0.999998681793055
random,2,0.5,371132,1,0.9961126148165288,0.9960988312056315,1.0000033240154274
random,2,0.5,371132,2,1.0005087735520082,1.0005066677524308,0.9999958203874024
